com.samsung.shealth.rewards,6212007,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2021-03-06 05:00:00.000,,10009,,2021-03-12 05:03:15.768,2021-03-06 20:55:02.627,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8135}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-03-06 05:00:00.000,9ea03864-9dfa-4956-ae51-ea566414608c,1,
,2022-02-26 05:00:00.000,,10009,,2022-03-04 05:00:06.070,2022-02-26 23:15:10.952,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7639}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-26 05:00:00.000,2a46c265-f8c6-4665-99b0-b9194b661e92,1,
,2022-04-20 04:00:00.000,,100003,,2022-04-26 04:00:04.059,2022-04-20 23:20:20.305,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6368}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-04-20 04:00:00.000,2463414c-2e8a-4008-9597-d30edbe08817,1,
,2021-03-10 05:00:00.000,,10009,,2021-03-16 04:00:40.226,2021-03-10 23:55:03.090,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6646}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-03-10 05:00:00.000,faab39fc-35ea-4ab4-b16e-8a7768b8198a,1,
,2022-03-20 04:00:00.000,,10009,,2022-03-26 04:00:06.423,2022-03-21 00:45:09.676,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6506}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-03-20 04:00:00.000,f38b5dee-a048-437b-9bd8-3484cf1443d3,1,
,2022-05-02 04:00:00.000,,100003,,2022-05-08 04:00:04.486,2022-05-02 19:48:02.185,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9593}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-02 04:00:00.000,f244d966-16c5-4168-a691-b5b8669401e2,1,
,2021-03-15 04:00:00.000,,100003,,2021-03-21 04:01:20.739,2021-03-15 21:48:51.363,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7410}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-03-15 04:00:00.000,a07228a6-dcec-4b9b-8dad-88a1fcb6cd27,1,
,2022-04-06 04:00:00.000,,10009,,2022-04-12 04:00:05.038,2022-04-06 21:13:08.600,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8121}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-04-06 04:00:00.000,2d92cb64-a09f-4d03-98d6-026913cc8d3d,1,
,2022-05-08 04:00:00.000,,100003,,2022-05-14 04:00:09.832,2022-05-08 14:15:01.998,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":16059}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-08 04:00:00.000,143ec969-b7e2-49f7-8b02-d07938abcaf5,1,
,2021-03-20 22:27:33.039,,,,2021-03-21 22:53:21.376,2021-03-20 22:27:33.045,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":64,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-03-20 22:27:33.039,22380140-094c-4d49-b867-c0a338de9aa3,0,
,2022-05-14 04:00:00.000,,100003,,2022-05-20 04:00:05.092,2022-05-14 23:36:00.968,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6505}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-14 04:00:00.000,31315340-79b4-4b31-a429-8852d19b3d48,1,
,2021-03-23 23:15:01.543,,,,2021-03-24 21:57:48.377,2021-03-23 23:15:01.562,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":78,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-03-23 23:15:01.543,d6b33bcf-6436-489f-9de5-ca95a9c792a1,0,
,2021-10-06 04:00:00.000,,100003,,2021-10-12 04:02:41.549,2021-10-06 23:08:17.475,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6622}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-10-06 04:00:00.000,b3531c3f-f1a4-49b1-9f8c-b087a2014acd,1,
,2022-05-24 04:00:00.000,,100003,,2022-05-30 04:03:30.263,2022-05-24 21:58:23.324,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8021}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-24 04:00:00.000,ff6a055a-ade8-48e4-98ce-ad334f459a2a,1,
,2021-03-25 04:00:00.000,,100003,,2021-03-31 04:00:39.016,2021-03-25 22:52:07.829,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8870}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-03-25 04:00:00.000,7511e5ee-9bd9-4b1f-b41d-a5c6bd2319cf,1,
,2021-10-10 04:00:00.000,,100003,,2021-10-16 04:00:58.219,2021-10-10 23:33:37.481,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9762}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-10-10 04:00:00.000,8c20fd48-dc69-44d0-8efc-7e1446053e52,1,
,2022-06-02 04:00:00.000,,100003,,2022-06-08 04:00:04.278,2022-06-02 20:03:44.694,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8984}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-06-02 04:00:00.000,b92b7745-50c5-416f-b886-b4e64371e209,1,
,2021-10-16 04:00:00.000,,100003,,2021-10-22 04:01:35.937,2021-10-17 02:15:19.939,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8366}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-10-16 04:00:00.000,8c0245ba-8c1e-4c87-b7ad-275f766dc9be,1,
,2021-03-29 04:00:00.000,,100003,,2021-04-04 04:00:43.029,2021-03-29 21:55:31.392,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9535}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-03-29 04:00:00.000,3a5c0567-74c2-43e2-97b4-9fa5a1b59bff,1,
,2021-11-20 05:00:00.000,,100003,,2021-11-26 05:00:25.597,2021-11-20 21:44:53.577,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9631}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-11-20 05:00:00.000,6c3ce321-890f-4875-8d76-bbe6bb8a49a2,1,
,2021-04-18 22:55:02.263,,,,2021-04-25 00:55:01.204,2021-04-18 22:55:02.294,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":75,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-04-18 22:55:02.263,31c90cd3-e9cf-469f-a6bf-d27dbff53b5b,0,
,2021-11-30 05:00:00.000,,100003,,2021-12-06 05:01:51.286,2021-11-30 17:06:11.249,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9997}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-11-30 05:00:00.000,39a328fd-2810-4861-a40f-b33e24659e25,1,
,2022-04-27 04:00:00.000,,10009,,2022-05-03 04:00:05.134,2022-04-27 16:50:29.334,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9549}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-04-27 04:00:00.000,13829f68-8efd-451a-bed3-76f19d54bf44,1,
,2021-05-15 04:00:00.000,,100003,,2021-05-21 04:00:08.391,2021-05-15 15:30:01.163,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9638}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-05-15 04:00:00.000,e56d1cab-6994-46da-b629-1508de63a645,1,
,2021-12-10 05:00:00.000,,100003,,2021-12-16 05:01:59.581,2021-12-11 00:07:02.111,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6718}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-12-10 05:00:00.000,10c5b4d2-e5e6-4a62-a4b7-8ce30019227e,1,
,2022-05-05 04:00:00.000,,10009,,2022-05-11 04:00:03.337,2022-05-05 16:23:46.294,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":10025}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-05 04:00:00.000,0f8f6570-4133-41f7-8b10-d6e058930abf,1,
,2021-05-24 04:00:00.000,,10009,,2021-05-30 04:00:03.988,2021-05-24 15:16:36.104,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6882}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-05-24 04:00:00.000,9a4ee2de-0bfe-476b-9505-f66a3a0a391a,1,
,2022-01-02 05:00:00.000,,100003,,2022-01-08 05:00:33.957,2022-01-03 00:26:20.355,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6630}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-01-02 05:00:00.000,610f55fd-a0cf-401e-9345-82626673a5f2,1,
,2021-06-05 04:00:00.000,,100003,,2021-06-11 04:00:06.071,2021-06-05 14:15:13.052,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":10431}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-06-05 04:00:00.000,4acb13bc-941e-45c5-8596-0563ba13d53f,1,
,2022-05-09 04:00:00.000,,10009,,2022-05-15 04:00:07.224,2022-05-10 00:20:26.535,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6125}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-09 04:00:00.000,19078f4b-3cfb-45ec-bde8-3b980d8d9029,1,
,2022-01-23 05:00:00.000,,100003,,2022-01-29 05:00:09.915,2022-01-23 17:22:12.068,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9780}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-01-23 05:00:00.000,99e07a18-f847-4f3c-a111-9b475c440178,1,
,2021-06-20 04:00:00.000,,10009,,2021-06-26 04:00:04.099,2021-06-20 19:30:20.547,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6345}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-06-20 04:00:00.000,b9389319-cd20-4ce7-9d40-ccb3984795a8,1,
,2022-05-17 04:00:00.000,,10009,,2022-05-23 04:00:05.477,2022-05-17 22:15:00.700,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7667}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-17 04:00:00.000,8dc1d3d8-a13d-4a21-97d9-ebb18d81f4d1,1,
,2022-02-01 05:00:00.000,,100003,,2022-02-07 05:00:03.989,2022-02-02 01:26:18.297,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6449}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-01 05:00:00.000,776ad053-9c79-4f2e-a0d6-24f605aee42e,1,
,2022-05-28 04:00:00.000,,10009,,2022-06-03 04:00:05.323,2022-05-29 00:17:31.039,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9852}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-28 04:00:00.000,1341234c-01f4-4ae4-954e-d0677481f091,1,
,2021-07-17 23:53:57.852,,,,2021-07-20 00:04:34.472,2021-07-17 23:53:57.877,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":76,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-07-17 23:53:57.852,a71b2312-4f55-43d2-a70e-1801b3a60485,0,
,2022-02-09 05:00:00.000,,100003,,2022-02-15 05:00:04.722,2022-02-10 00:37:11.439,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6282}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-09 05:00:00.000,b0964d06-92a7-4714-b89b-6f963307f221,1,
,2021-07-31 15:01:12.985,,,,2021-08-01 23:18:57.179,2021-07-31 15:01:13.042,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":94,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-07-31 15:01:12.985,6a69ff49-d150-4739-b262-a485d3c3eb98,0,
,2022-06-05 04:00:00.000,,10009,,2022-06-08 04:00:03.156,2022-06-06 00:03:30.386,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6996}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-06-05 04:00:00.000,e18b47bd-1aad-40a4-a21a-c92523fdf540,1,
,2022-02-26 05:00:00.000,,100003,,2022-03-04 05:00:10.330,2022-02-26 23:18:05.498,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7639}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-26 05:00:00.000,465c60de-e99e-4e33-b9f4-16d98e3f5e33,1,
,2021-08-07 15:38:00.200,,,,2021-08-20 20:05:52.384,2021-08-07 15:38:00.247,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":113,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-08-07 15:38:00.200,35e8f5ad-c920-444e-aaa3-95b62ecd48a3,0,
,2021-08-23 04:00:00.000,,10009,,2021-08-29 04:00:04.250,2021-08-23 23:57:50.648,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6226}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-08-23 04:00:00.000,6a02f626-a3b5-45ad-8cda-d1a39688e1f2,1,
,2022-03-20 04:00:00.000,,100003,,2022-03-26 04:00:07.726,2022-03-21 00:46:18.398,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6506}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-03-20 04:00:00.000,89ec270d-ce22-49d4-965c-272c5092f9a4,1,
,2021-08-28 04:00:00.000,,10009,,2021-09-03 04:00:12.466,2021-08-28 13:51:42.150,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":11024}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-08-28 04:00:00.000,8ee673a4-6c3b-4be9-b70f-6cbd3e6201fa,1,
,2022-04-06 04:00:00.000,,100003,,2022-04-12 04:00:06.112,2022-04-06 21:13:09.985,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8121}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-04-06 04:00:00.000,96392fcd-75a7-4694-894e-2574539a6de9,1,
,2021-08-30 04:00:00.000,,10009,,2021-09-05 04:00:06.079,2021-08-31 00:15:01.618,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6159}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-08-30 04:00:00.000,e6f07180-3547-4c48-8093-7afce0e98d13,1,
,2022-04-27 04:00:00.000,,100003,,2022-05-03 04:00:05.845,2022-04-27 16:51:26.972,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9549}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-04-27 04:00:00.000,b6e19c52-f4e5-4dbe-98c1-cb23d26edc8e,1,
,2021-09-04 23:03:56.449,,,,2021-09-08 23:21:44.499,2021-09-04 23:03:56.517,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":125,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-09-04 23:03:56.449,1f474eb2-edee-4bcb-8d0e-2773e659774e,0,
,2022-05-05 04:00:00.000,,100003,,2022-05-11 04:00:04.208,2022-05-05 16:23:47.529,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":10025}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-05 04:00:00.000,b6eb2b1b-7dee-4cf3-8e4e-0965339e3471,1,
,2021-09-15 23:22:21.005,,,,2021-09-18 19:40:46.007,2021-09-15 23:22:21.068,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":64,""mValue2"":60}",im26HRLwRA,com.sec.android.app.shealth,goal.activity,2021-09-15 23:22:21.005,457d86a2-31ac-4284-aa0d-856048c6173a,0,
,2022-05-09 04:00:00.000,,100003,,2022-05-15 04:00:07.875,2022-05-10 00:20:27.980,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6125}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-09 04:00:00.000,808f5daa-e60f-468e-bb53-c1039350fe29,1,
,2021-09-30 04:00:00.000,,10009,,2021-10-06 04:00:39.947,2021-09-30 22:55:01.875,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7017}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-09-30 04:00:00.000,63126a6b-92b0-468a-be56-a648c52b95e6,1,
,2022-05-17 04:00:00.000,,100003,,2022-05-23 04:00:06.321,2022-05-17 22:16:06.105,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7667}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-17 04:00:00.000,5deb6ee0-a093-41b2-82ba-40db6eb4d67b,1,
,2021-10-08 04:00:00.000,,10009,,2021-10-14 04:00:05.264,2021-10-09 02:28:40.322,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9997}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-10-08 04:00:00.000,74a78838-cc40-4915-9885-c23262b89b64,1,
,2022-05-28 04:00:00.000,,100003,,2022-06-03 04:00:06.217,2022-05-29 00:17:31.517,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9852}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-28 04:00:00.000,30123fdf-f204-418e-9247-7338b3abde14,1,
,2021-10-13 04:00:00.000,,10009,,2021-10-19 04:01:34.336,2021-10-13 23:09:24.123,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6801}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-10-13 04:00:00.000,3ebff149-dc01-4316-9b44-9027d8755f40,1,
,2022-06-05 04:00:00.000,,100003,,2022-06-08 04:00:04.325,2022-06-06 00:03:30.963,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6996}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-06-05 04:00:00.000,c1540678-847f-4602-879e-ce6496f80ef6,1,
,2021-11-03 04:00:00.000,,10009,,2021-11-08 05:02:00.270,2021-11-03 17:17:31.379,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7276}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-11-03 04:00:00.000,fc827870-dd0e-4a78-b97d-db75fe2b3397,1,
,2021-11-23 05:00:00.000,,10009,,2021-11-29 05:00:05.494,2021-11-23 18:49:35.627,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8615}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-11-23 05:00:00.000,a5b5729f-5a99-4462-971e-8adc804519bd,1,
,2021-12-04 05:00:00.000,,10009,,2021-12-10 05:00:33.919,2021-12-04 22:35:02.777,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7996}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-12-04 05:00:00.000,d147384b-6911-4539-a0f9-7c7e2b8ca657,1,
,2021-12-12 05:00:00.000,,10009,,2021-12-18 05:00:07.682,2021-12-12 20:01:28.477,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9632}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2021-12-12 05:00:00.000,e8b0228d-e29f-4d7e-aba9-55392ec8d208,1,
,2022-01-10 05:00:00.000,,10009,,2022-01-16 05:00:06.715,2022-01-10 22:55:03.337,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6450}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-01-10 05:00:00.000,98053723-6518-4b63-ad96-e13966313e41,1,
,2022-01-28 05:00:00.000,,10009,,2022-02-03 05:00:06.786,2022-01-29 01:40:36.347,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6850}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-01-28 05:00:00.000,6a540fdc-4abc-44c7-9447-09174efe88c8,1,
,2022-02-06 05:00:00.000,,10009,,2022-02-12 05:00:06.266,2022-02-06 22:12:10.137,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7564}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-06 05:00:00.000,2d0dafc6-a790-4d9c-b78d-0912728b1f04,1,
,2022-02-12 05:00:00.000,,10009,,2022-02-18 05:56:25.911,2022-02-13 03:05:29.015,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7481}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-12 05:00:00.000,31971dcd-7838-4826-a668-a14abff286ac,1,
,2022-02-27 05:00:00.000,,10009,,2022-03-05 05:00:04.388,2022-02-28 02:55:00.788,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6096}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-02-27 05:00:00.000,bd15adad-5808-479b-b986-e253ef118561,1,
,2022-03-30 04:00:00.000,,10009,,2022-04-05 04:00:02.756,2022-03-30 23:00:03.640,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6690}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-03-30 04:00:00.000,e6e10523-80b8-441f-873d-de08fe6baa10,1,
,2022-04-19 04:00:00.000,,10009,,2022-04-25 04:00:03.654,2022-04-19 21:31:17.013,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6643}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-04-19 04:00:00.000,ebcdcedf-600f-4abc-919e-e00d69f02268,1,
,2022-04-29 04:00:00.000,,10009,,2022-05-05 04:00:03.629,2022-04-29 16:27:04.605,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":11173}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-04-29 04:00:00.000,4f443a10-043a-44a6-978b-492223692a9e,1,
,2022-05-07 04:00:00.000,,10009,,2022-05-13 04:00:03.671,2022-05-08 00:15:09.742,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6663}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-07 04:00:00.000,ca465b4b-7eb2-49ee-af11-8c6d601255f4,1,
,2022-05-11 04:00:00.000,,10009,,2022-05-17 04:00:03.775,2022-05-11 22:15:01.932,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9097}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-11 04:00:00.000,7cdd9f24-5c1b-40cc-b16c-59462a630e4a,1,
,2022-05-21 04:00:00.000,,10009,,2022-05-27 04:00:03.707,2022-05-21 23:04:06.543,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6450}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-21 04:00:00.000,286036b8-3e9b-43db-ab45-b769aa6b9143,1,
,2022-05-29 04:00:00.000,,10009,,2022-06-04 04:00:06.501,2022-05-29 21:48:25.479,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6584}",im26HRLwRA,com.sec.android.app.shealth,tracker.pedometer,2022-05-29 04:00:00.000,edd036ad-44e0-4857-b473-16ed0fc1e88c,1,
