com.samsung.shealth.tracker.pedometer_step_count,6212007,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
11474,4,0,16,2022-05-14 02:59:00.000,,,2022-05-14 02:59:07.772,2022-05-14 02:59:05.448,16,0.98567855,11.31,0.70000005,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 03:00:00.000,1293dd87-6186-4fc1-84ed-811a809b40a4,
9062,4,0,15,2022-05-16 17:57:00.000,,,2022-05-16 17:59:09.905,2022-05-16 17:59:09.905,15,1.2777778,11.58,0.66,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 17:58:00.000,fdc2536f-f7ec-4554-9ee1-904c99a834bf,
15235,4,0,28,2022-05-15 22:14:00.000,,,2022-05-15 22:14:28.469,2022-05-15 22:14:28.469,28,1.3888888,21.16,1.16,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 22:15:00.000,38a615d0-efc9-4ad2-95a3-58179a686a98,
10697,4,0,16,2022-05-14 03:00:00.000,,,2022-05-14 03:00:38.500,2022-05-14 03:00:26.729,16,1.0797324,11.55,0.74,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 03:01:00.000,779c77fb-bf62-4ffb-bf35-a922f147d50d,
12804,4,0,21,2022-05-16 17:58:00.000,,,2022-05-16 17:59:09.925,2022-05-16 17:59:09.925,21,1.2222222,15.65,0.87,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 17:59:00.000,c7666483-8578-40a8-af1c-f5ed8dd535cb,
18194,4,0,26,2022-05-15 23:15:00.000,,,2022-05-15 23:15:59.699,2022-05-15 23:15:51.720,26,1.0058223,18.300001,1.14,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 23:16:00.000,6f74c04d-d3f4-4e67-9d78-14dea0d7fc97,
23991,4,0,38,2022-05-15 00:24:00.000,,,2022-05-15 00:27:54.782,2022-05-15 00:27:54.782,38,1.1666666,27.99,1.72,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 00:25:00.000,4c200deb-55fe-4037-a083-2978f02d19c1,
21386,4,0,34,2022-05-16 17:59:00.000,,,2022-05-16 18:00:17.635,2022-05-16 17:59:33.722,34,1.1694349,25.009996,1.4899995,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 18:00:00.000,8310896b-37b1-4925-9166-a22d15a8ff11,
10210,4,0,17,2022-05-15 00:25:00.000,,,2022-05-15 00:27:54.812,2022-05-15 00:27:54.812,17,1.2222222,12.48,0.76,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 00:26:00.000,b2ca7a37-c499-4faf-8aa5-0fa5fd55f871,
14175,4,0,25,2022-05-16 19:24:00.000,,,2022-05-16 19:26:41.039,2022-05-16 19:24:52.155,25,1.3488392,19.12,1.0,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 19:25:00.000,cc9eec34-fdf9-47ba-893a-a6059cce3605,
16838,4,0,26,2022-05-15 00:46:00.000,,,2022-05-15 00:49:14.988,2022-05-15 00:46:22.714,26,1.1259722,18.96,1.1600001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 00:47:00.000,8bd5934d-a0a0-4770-be84-01cb87986135,
10080,4,0,19,2022-05-16 19:25:00.000,,,2022-05-16 19:26:41.061,2022-05-16 19:26:41.061,19,1.4166666,14.28,0.83,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 19:26:00.000,d0ee3e4a-1106-4c32-95d2-0aed3623606f,
2048,4,0,6,2022-05-16 19:36:00.000,,,2022-05-16 19:36:03.306,2022-05-16 19:36:03.306,6,2.4166667,4.95,0.25,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 19:37:00.000,7b793995-879f-489d-8eb0-f074decdcfd1,
4786,4,6,9,2022-05-17 14:09:00.000,,,2022-05-17 14:15:01.893,2022-05-17 14:15:01.893,15,3.2777777,15.69,1.09,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-17 14:10:00.000,ca3adc85-95e7-4d53-bfdb-d66239cb398e,
10998,4,0,20,2022-05-05 13:08:00.000,,,2022-05-05 13:13:21.418,2022-05-05 13:13:21.418,20,1.3611112,14.97,0.87,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 13:09:00.000,7abb7842-1b86-4c58-8078-4d57aaed36bb,
15908,4,0,21,2022-05-14 03:01:00.000,,,2022-05-14 03:01:49.492,2022-05-14 03:01:22.627,21,0.944162,15.02,0.97999996,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 03:02:00.000,59283294-e7cd-4a42-a44f-e140ffa40c72,
26649,4,0,39,2022-05-17 14:13:00.000,,,2022-05-17 14:15:01.916,2022-05-17 14:15:01.916,39,1.0555556,28.13,1.79,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-17 14:14:00.000,5fdae8fe-d424-4f25-9099-8c32d1f1f44a,
16510,4,0,28,2022-05-05 13:15:00.000,,,2022-05-05 13:15:16.882,2022-05-05 13:15:01.921,28,1.2689127,20.95,1.2199998,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 13:16:00.000,5210ee0a-10b8-4092-9be5-526a2ef0ac6f,
15834,4,0,23,2022-05-14 03:03:00.000,,,2022-05-14 03:03:42.753,2022-05-14 03:03:07.421,23,1.0502553,16.63,1.08,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 03:04:00.000,caa46ea2-7317-4891-b79e-2c656e7cfc9d,
19452,4,0,37,2022-05-15 23:16:00.000,,,2022-05-15 23:25:30.970,2022-05-15 23:16:00.173,37,1.4697311,28.59,1.57,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 23:17:00.000,e7b0e5c3-5719-483a-9c76-fb88bc4c6b0a,
13600,4,0,25,2022-05-16 21:27:00.000,,,2022-05-16 21:29:04.071,2022-05-16 21:29:04.071,25,1.3888888,18.89,1.1,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 21:28:00.000,86cd2969-7575-4998-87c4-1f6d581a577a,
3485,4,0,6,2022-05-14 03:08:00.000,,,2022-05-14 03:08:49.372,2022-05-14 03:08:49.372,6,1.3055556,4.55,0.27,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 03:09:00.000,033b87e9-320f-457a-ba51-7ac26cbfd2ca,
10656,4,0,21,2022-05-05 14:23:00.000,,,2022-05-05 14:24:08.677,2022-05-05 14:24:08.677,21,1.5277778,16.28,0.87,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 14:24:00.000,079ce4c2-48d7-4c70-ac32-0ff3ae7adb83,
5883,4,0,8,2022-05-17 14:14:00.000,,,2022-05-17 14:15:01.935,2022-05-17 14:15:01.935,8,0.9722222,5.72,0.4,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-17 14:15:00.000,4cacd452-cc05-456e-8e09-3b88dc70e07d,
9076,4,0,16,2022-05-14 03:11:00.000,,,2022-05-14 03:11:41.855,2022-05-14 03:11:13.394,16,1.3562694,12.31,0.68999994,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 03:12:00.000,eb80247a-02ea-45e4-b363-2612b35b9e46,
14090,4,0,23,2022-05-17 14:16:00.000,,,2022-05-17 14:35:01.827,2022-05-17 14:16:28.475,23,1.1944444,16.83,0.99,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-17 14:17:00.000,8aa52dd9-532f-4e91-a6a2-4e9eef90581a,
14386,4,0,27,2022-05-05 15:10:00.000,,,2022-05-05 15:15:02.302,2022-05-05 15:15:02.302,27,1.4444444,20.78,1.09,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 15:11:00.000,0ae043df-2712-4fe2-932f-a241416a9fb9,
4975,4,0,9,2022-05-14 03:12:00.000,,,2022-05-14 03:12:39.299,2022-05-14 03:12:37.245,9,1.3526667,6.7299995,0.39,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 03:13:00.000,2534ed61-10e7-4dd5-b8aa-464b55858554,
34537,4,0,61,2022-05-17 14:17:00.000,,,2022-05-17 14:35:01.864,2022-05-17 14:35:01.864,61,1.3333333,46.05,2.47,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-17 14:18:00.000,6cfb7a7d-cf44-4c1c-abd2-91125c6ed2eb,
7944,4,0,13,2022-05-15 00:50:00.000,,,2022-05-15 00:50:34.780,2022-05-15 00:50:34.780,13,1.25,9.93,0.5,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 00:51:00.000,e1a65de1-6458-49cc-a748-54c4941bbe5b,
9493,4,0,13,2022-05-14 03:13:00.000,,,2022-05-14 03:14:14.983,2022-05-14 03:14:14.983,13,0.9722222,9.23,0.63,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 03:14:00.000,772a1ad4-421c-4571-9d76-33c07b58c71a,
41971,4,0,78,2022-05-17 14:18:00.000,,,2022-05-17 14:35:01.903,2022-05-17 14:35:01.903,78,1.4166666,59.46,3.19,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-17 14:19:00.000,7b70ebf3-2652-4bee-a4f8-83354cffacdc,
12875,4,0,24,2022-05-15 00:58:00.000,,,2022-05-15 01:12:56.149,2022-05-15 01:12:56.149,24,1.4166666,18.24,1.05,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 00:59:00.000,2921a5ee-7f1c-4abd-8a75-8851d243bd61,
8720,4,0,16,2022-05-14 03:14:00.000,,,2022-05-14 03:14:16.297,2022-05-14 03:14:15.018,16,1.3806258,12.039999,0.69000006,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 03:15:00.000,1d60e6dd-91a4-4815-8488-b2adb995bf11,
5936,4,0,11,2022-05-17 14:19:00.000,,,2022-05-17 14:35:01.934,2022-05-17 14:35:01.934,11,1.4166666,8.41,0.44,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-17 14:20:00.000,6542bd8e-2316-4a62-af66-9168be36b66c,
1490,4,0,3,2022-05-15 00:59:00.000,,,2022-05-15 01:12:56.183,2022-05-15 01:12:56.183,3,1.5833334,2.36,0.13,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 01:00:00.000,c6929fdf-7835-414d-8557-7bdc82a94b82,
42442,4,0,86,2022-05-17 14:21:00.000,,,2022-05-17 14:35:01.968,2022-05-17 14:35:01.968,86,1.5833334,67.2,3.51,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-17 14:22:00.000,b0a52b59-2063-4f32-8792-b9d6eb916c33,
21889,4,0,34,2022-05-16 21:28:00.000,,,2022-05-16 21:29:04.101,2022-05-16 21:29:04.101,34,1.1388888,24.93,1.54,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 21:29:00.000,ab491a56-ad6e-4565-8281-801ea8de5b2d,
11377,4,0,18,2022-05-14 11:24:00.000,,,2022-05-14 11:25:26.465,2022-05-14 11:25:26.465,18,1.1944444,13.59,0.8,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 11:25:00.000,f4ca53fd-698e-4bc6-8c8a-5423ff01de70,
4946,4,0,9,2022-05-05 15:58:00.000,,,2022-05-05 15:58:26.174,2022-05-05 15:58:26.174,9,1.3888888,6.87,0.37,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 15:59:00.000,39db5b7c-ad17-4a83-b660-3bff326b51f1,
16523,4,0,28,2022-05-16 21:29:00.000,,,2022-05-16 21:29:22.924,2022-05-16 21:29:09.214,28,1.2624676,20.859999,1.1999998,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 21:30:00.000,3dc374c9-0697-4990-b7ba-8bc0fc7b0387,
23184,4,0,39,2022-05-14 11:25:00.000,,,2022-05-14 11:25:40.233,2022-05-14 11:25:26.482,39,1.2547315,29.09,1.72,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 11:26:00.000,264e33d2-e152-445d-9972-f4bcb04e444a,
6037,4,0,11,2022-05-16 21:38:00.000,,,2022-05-16 21:39:20.653,2022-05-16 21:39:20.653,11,1.3333334,8.05,0.48,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 21:39:00.000,01dc3e65-20c6-4d94-b757-b6d1aff3c51e,
18645,4,0,33,2022-05-15 02:27:00.000,,,2022-05-15 02:28:00.183,2022-05-15 02:28:00.183,33,1.3333334,24.86,1.43,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 02:28:00.000,a15227df-b460-4b75-a60e-bb48ffec04d8,
22825,4,0,36,2022-05-15 23:17:00.000,,,2022-05-15 23:25:31.005,2022-05-15 23:25:31.005,36,1.1666666,26.63,1.62,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 23:18:00.000,101ce460-ec07-4f8a-aa90-c136e95ac45c,
5529,4,0,10,2022-05-05 16:06:00.000,,,2022-05-05 16:15:11.853,2022-05-05 16:15:11.853,10,1.3888888,7.68,0.4,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:07:00.000,fd5842ca-96ae-48d9-9e52-82709cc83b64,
11198,4,0,20,2022-05-16 21:39:00.000,,,2022-05-16 21:39:47.788,2022-05-16 21:39:20.675,20,1.3707088,15.349998,0.89,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 21:40:00.000,ef8bae6b-984b-4f4b-81a4-1345e95c345a,
5532,4,0,8,2022-05-15 23:25:00.000,,,2022-05-15 23:25:31.030,2022-05-15 23:25:31.030,8,1.0555556,5.84,0.37,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 23:26:00.000,0530a4d5-40f5-458b-a65b-a833c6f51f68,
21462,4,0,34,2022-05-05 16:12:00.000,,,2022-05-05 16:15:12.089,2022-05-05 16:15:12.089,34,1.1666666,25.04,1.53,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:13:00.000,595edd5d-0579-4cfe-8a12-5109beeabb07,
21242,4,0,37,2022-05-16 21:48:00.000,,,2022-05-16 21:48:45.467,2022-05-16 21:48:25.932,37,1.3242253,28.13,1.5899998,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 21:49:00.000,5d8b0885-9836-4a10-b6c0-ad46eadb7120,
9517,4,0,17,2022-05-15 23:26:00.000,,,2022-05-15 23:28:53.176,2022-05-15 23:28:53.176,17,1.3333334,12.69,0.72,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 23:27:00.000,f4f52419-3080-413c-92ed-159d5e6d30ad,
10127,4,0,13,2022-05-16 22:14:00.000,,,2022-05-16 22:14:44.195,2022-05-16 22:14:11.546,13,0.90151596,9.13,0.61,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 22:15:00.000,650e805e-dab0-48e4-9638-bdc9084f880f,
15365,4,0,27,2022-05-05 16:20:00.000,,,2022-05-05 16:23:46.156,2022-05-05 16:23:46.156,27,1.3055556,20.06,1.16,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:21:00.000,92a6e745-f791-494f-8928-491b89fa022f,
15619,4,0,26,2022-05-15 23:27:00.000,,,2022-05-15 23:28:53.193,2022-05-15 23:28:53.193,26,1.2222222,19.09,1.14,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 23:28:00.000,d63ae2d4-d5d2-47fe-b78b-26eebf647c45,
5622,4,0,9,2022-05-16 22:20:00.000,,,2022-05-16 22:22:17.283,2022-05-16 22:22:17.283,9,1.1666666,6.56,0.41,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 22:21:00.000,c9b22324-fb48-4052-b46b-f48e8454709a,
3827,4,0,7,2022-05-14 12:09:00.000,,,2022-05-14 12:15:01.580,2022-05-14 12:15:01.580,7,1.3611112,5.21,0.31,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 12:10:00.000,7f4bb182-f5b5-4e82-bb04-fc225ee3c49d,
27561,4,0,41,2022-05-15 02:44:00.000,,,2022-05-15 02:44:18.720,2022-05-15 02:44:02.422,41,1.1545025,31.819994,2.1499994,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 02:45:00.000,c8beb5b4-1cc8-4cd0-9985-9872825721c6,
13045,4,0,21,2022-05-16 22:21:00.000,,,2022-05-16 22:22:17.304,2022-05-16 22:22:17.304,21,1.1666666,15.22,0.94,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 22:22:00.000,ffcc6560-d726-471c-a4c5-b2be32bcd8a7,
6452,4,0,9,2022-05-14 12:17:00.000,,,2022-05-14 12:17:12.279,2022-05-14 12:17:09.866,9,1.0088884,6.51,0.42000005,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 12:18:00.000,ddd1ddfa-05c2-471d-a489-a5625622fa59,
26208,4,0,40,2022-05-15 02:55:00.000,,,2022-05-15 03:04:16.214,2022-05-15 03:04:16.214,40,1.1111112,29.12,1.83,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 02:56:00.000,1f85bc83-a54f-4947-96cc-996f5e3ac707,
31480,4,0,59,2022-05-05 16:30:00.000,,,2022-05-05 16:32:27.431,2022-05-05 16:30:02.552,59,1.4323201,45.090008,2.46,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:31:00.000,152cb0f2-2e33-4b33-ab73-a989c11c62ed,
11333,4,0,22,2022-05-15 02:58:00.000,,,2022-05-15 03:04:16.245,2022-05-15 03:04:16.245,22,1.5,17.0,0.95,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 02:59:00.000,6af6681a-0e59-4d0d-8ba7-5f0f4312f3f7,
13966,4,0,23,2022-05-15 23:28:00.000,,,2022-05-15 23:28:53.214,2022-05-15 23:28:53.214,23,1.2222222,17.07,1.0,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 23:29:00.000,ca1faec2-f0d1-4b64-82c3-35da014144c0,
57261,4,0,108,2022-05-05 16:37:00.000,,,2022-05-05 16:38:49.187,2022-05-05 16:37:00.760,115,1.5059,86.229996,4.899998,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:38:00.000,829dc65c-17f3-4d30-b7b3-04d170d9e488,
9902,4,0,21,2022-05-15 04:59:00.000,,,2022-05-15 04:59:32.361,2022-05-15 04:59:19.395,21,1.6651736,16.49,0.85,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 05:00:00.000,19f6b983-5ef8-44d9-91f6-797d12aa5c57,
51302,4,0,86,2022-05-15 23:30:00.000,,,2022-05-15 23:30:57.160,2022-05-15 23:30:50.455,86,1.251796,64.22,3.7699997,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 23:31:00.000,c84d1048-349a-4ce4-8173-ab1165291379,
16716,4,0,25,2022-05-15 11:33:00.000,,,2022-05-15 11:34:34.646,2022-05-15 11:34:34.646,25,1.0833333,18.11,1.18,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 11:34:00.000,1f697c73-0f9b-4830-b779-ce4758b8f893,
28651,4,0,49,2022-05-15 23:49:00.000,,,2022-05-15 23:53:14.731,2022-05-15 23:53:14.731,49,1.2777778,36.61,2.04,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 23:50:00.000,758d0853-fc43-4496-8121-81f9353635da,
10593,4,0,20,2022-05-15 11:34:00.000,,,2022-05-15 11:34:49.371,2022-05-15 11:34:34.663,20,1.4423263,15.280001,0.87000006,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 11:35:00.000,09315dab-786e-4281-8a4b-53f796f747cd,
18252,4,0,28,2022-05-15 23:50:00.000,,,2022-05-15 23:53:14.756,2022-05-15 23:53:14.756,28,1.1111112,20.28,1.3,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 23:51:00.000,579476a3-c806-4c6b-bceb-4f8a196f7fe1,
5928,4,0,10,2022-05-15 12:18:00.000,,,2022-05-15 12:19:11.714,2022-05-15 12:19:11.714,10,1.25,7.41,0.43,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 12:19:00.000,8394f9c5-66ae-4a88-89e9-f6199fa999b9,
16911,4,0,28,2022-05-17 14:27:00.000,,,2022-05-17 14:35:01.998,2022-05-17 14:35:01.998,28,1.2222222,20.67,1.19,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-17 14:28:00.000,9b379337-841a-4125-81ba-58a414d24738,
18589,4,0,33,2022-05-14 12:22:00.000,,,2022-05-14 12:24:53.420,2022-05-14 12:22:33.053,33,1.3281602,24.69,1.43,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 12:23:00.000,19869cec-1598-4fb5-aefc-8c3b5815783d,
59590,4,0,110,2022-05-05 16:43:00.000,,,2022-05-05 16:55:00.402,2022-05-05 16:55:00.402,110,1.4166666,84.42,4.4,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:44:00.000,66bf6120-155f-4280-bb92-f6bd6e4fef3e,
55567,4,0,89,2022-05-17 16:13:00.000,,,2022-05-17 16:13:59.488,2022-05-17 16:13:27.914,89,1.1936908,66.329994,3.8099992,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-17 16:14:00.000,0958df80-600a-4a97-a6e3-9c1540083e07,
30149,4,0,56,2022-05-05 17:12:00.000,,,2022-05-05 17:15:00.166,2022-05-05 17:12:06.900,56,1.4222685,42.880013,2.2799995,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 17:13:00.000,58107049-f791-4f00-918e-b0c0d32d79c0,
2899,4,0,6,2022-05-14 12:24:00.000,,,2022-05-14 12:24:54.071,2022-05-14 12:24:54.071,6,1.5555556,4.51,0.27,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 12:25:00.000,e30b6070-500c-43a2-856e-732f20927760,
21003,4,0,35,2022-05-17 16:14:00.000,,,2022-05-17 16:15:01.765,2022-05-17 16:14:00.143,35,1.2402937,26.050001,1.4399999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-17 16:15:00.000,a2f0d294-6906-45c2-940c-bdf16e4a59e1,
16000,4,0,28,2022-05-05 22:02:00.000,,,2022-05-05 22:05:01.839,2022-05-05 22:05:01.839,28,1.3055556,20.89,1.19,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:03:00.000,12bacc43-93ee-4a4e-b338-c31f68519a8d,
8080,4,0,14,2022-05-14 12:25:00.000,,,2022-05-14 12:27:43.140,2022-05-14 12:25:32.466,14,1.2969742,10.48,0.6,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 12:26:00.000,63f4e3d0-7599-4c96-aa7d-a56c78bd61a9,
15281,4,0,24,2022-05-15 12:19:00.000,,,2022-05-15 12:19:59.742,2022-05-15 12:19:13.111,24,1.158282,17.699999,1.12,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 12:20:00.000,55f83381-958b-4031-a84f-26f8fa0d5936,
60000,4,0,125,2022-05-05 22:09:00.000,,,2022-05-05 22:10:56.502,2022-05-05 22:10:56.502,125,1.65,99.0,5.0,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:10:00.000,55212cc8-5a72-410b-875c-a210784d19dd,
5961,4,0,8,2022-05-14 12:26:00.000,,,2022-05-14 12:27:43.185,2022-05-14 12:27:43.185,8,0.9444444,5.63,0.38,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 12:27:00.000,cc927fc0-4d9f-4b56-bc8c-0761603f57bc,
37910,4,0,68,2022-05-17 16:15:00.000,,,2022-05-17 16:20:56.996,2022-05-17 16:20:56.996,68,1.3611112,51.6,2.76,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-17 16:16:00.000,b64909e0-f258-47cb-bd8e-c1285e67b4a2,
52125,4,0,103,2022-05-05 22:16:00.000,,,2022-05-05 22:19:15.823,2022-05-05 22:16:09.567,103,1.5443405,80.5,4.15,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:17:00.000,9034f467-0369-42e2-a2a3-b4e6a0a66b38,
19569,4,0,29,2022-05-16 22:22:00.000,,,2022-05-16 22:23:47.844,2022-05-16 22:23:47.844,29,1.0833334,21.2,1.33,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 22:23:00.000,f90f2b00-59f3-4ec8-ad70-ddf70140629b,
33869,4,0,61,2022-05-17 16:16:00.000,,,2022-05-17 16:20:57.016,2022-05-17 16:20:57.016,61,1.3611112,46.1,2.48,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-17 16:17:00.000,4257cd31-2f06-4b40-87ac-c3d69a0ad776,
16872,4,0,24,2022-05-14 12:27:00.000,,,2022-05-14 12:27:47.839,2022-05-14 12:27:43.210,24,1.0218049,17.24,1.15,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 12:28:00.000,51630cdc-b6d0-467b-a84e-d2cb74d70d9f,
5871,4,0,9,2022-05-15 12:20:00.000,,,2022-05-15 12:20:36.753,2022-05-15 12:20:01.001,9,1.1411555,6.7,0.41,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 12:21:00.000,ae9a76da-0b41-4b60-a7eb-66db88ecab3a,
58756,4,0,101,2022-05-05 22:23:00.000,,,2022-05-05 22:25:39.451,2022-05-05 22:25:39.451,113,1.4444444,84.87,5.49,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:24:00.000,4f0077be-7831-493f-8524-c143c96356e4,
5191,4,0,8,2022-05-16 22:23:00.000,,,2022-05-16 22:23:47.926,2022-05-16 22:23:47.862,8,1.1075058,5.75,0.37,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-16 22:24:00.000,5306c90c-2582-4c3f-ae96-f8cb1d29f6d8,
3490,4,0,7,2022-05-15 12:21:00.000,,,2022-05-15 12:21:39.436,2022-05-15 12:21:39.031,7,1.5357198,5.36,0.31,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-15 12:22:00.000,f3e9e64a-1fb3-41d4-b42d-85bef3df4954,
8890,4,0,16,2022-05-14 12:55:00.000,,,2022-05-14 13:02:12.985,2022-05-14 12:55:51.789,16,1.3598961,12.09,0.65999997,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-14 12:56:00.000,21669d5d-5d24-481a-b968-a5fde39431e8,
32989,4,0,51,2022-05-17 16:18:00.000,,,2022-05-17 16:20:57.041,2022-05-17 16:20:57.041,58,1.3055556,43.07,2.5,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-17 16:19:00.000,81ae0a1a-52de-43cd-b172-f1bcc998493d,
45741,4,0,83,2022-05-05 22:59:00.000,,,2022-05-05 23:03:57.375,2022-05-05 23:03:57.375,83,1.3888888,63.53,3.32,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 23:00:00.000,1467b646-da8e-46d9-89ed-a421ec6178be,
